activityinstanceid,activitycustomerkey,automationname,activityinstancestarttime_utc,activityinstanceendtime_utc,activityname,activityinstancestatus,activityinstancestatusdetails,duration
80C29C23-AE83-4291-8B27-2DC202C5C7A7,c24b5cde-7815-47c2-8c33-ed2202d1e083,Proquire LLC-729-7281704-PSMain,3/23/2023 6:40:41 AM,3/23/2023 6:41:15 AM,Extract-Upload dbo.JobImpressionRegion into S3,Complete,,1
CF58E60E-858C-43DB-AECF-581DEBD85336,c24b5cde-7815-47c2-8c33-ed2202d1e083,Proquire LLC-729-7281704-PSMain,3/19/2023 6:39:09 AM,3/19/2023 6:39:42 AM,Extract-Upload dbo.JobImpressionRegion into S3,Complete,,0
C3C5AF76-C530-43AD-A542-9B539EDA8BF0,c24b5cde-7815-47c2-8c33-ed2202d1e083,Proquire LLC-729-7281704-PSMain,3/25/2023 6:38:08 AM,3/25/2023 6:38:32 AM,Extract-Upload dbo.JobImpressionRegion into S3,Complete,,0
CE9BC2E8-C3B9-4268-83AC-D16412364F16,37354a14-d664-4fd5-b1cf-27c5c3505420,Proquire LLC-729-7281704-PSMain,3/26/2023 6:29:58 AM,3/26/2023 6:35:22 AM,Extract-Upload C518003733._MobileAddress into S3,Complete,,6
7CD62E70-A9A9-435B-B8E6-E11C07252375,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 12:42:43 PM,3/26/2023 12:43:33 PM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,1
534E4963-673B-44DE-A5B9-ADDB26FF4C60,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/18/2023 1:42:43 PM,3/18/2023 1:43:29 PM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,1
582E60AC-D6DE-447D-B21B-43CDE3521C3F,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 11:42:30 PM,3/25/2023 11:43:13 PM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,1
56AF268D-CB1D-4FB0-86F4-8DCF78771D3F,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 9:42:38 AM,3/26/2023 9:43:38 AM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,1
614A0EC5-EBF2-43F1-981D-7AC87AC06E47,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/22/2023 11:42:40 PM,3/22/2023 11:43:43 PM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,1
E12BC581-8BBE-4D89-89CB-B20E3FC849B4,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 6:42:37 PM,3/21/2023 6:43:43 PM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,1
7100C417-C651-43CD-932A-1566B09F3B7B,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 6:42:29 AM,3/20/2023 6:42:41 AM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,0
437AC919-C9B3-4C2E-A132-7227B128E50E,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 1:42:33 PM,3/25/2023 1:43:30 PM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,1
43F5A555-523D-439B-B881-3A87831E0B8E,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 2:43:17 AM,3/25/2023 2:44:19 AM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,1
5CFCC98C-E536-4531-88AD-2603B5805DFD,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 10:42:36 AM,3/21/2023 10:43:26 AM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,1
75C96805-FFF0-4BA6-8D59-22B3517E1E72,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 11:42:25 AM,3/23/2023 11:42:47 AM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,0
68BDF0BB-3065-4F3B-9D45-17C8F7947CBC,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/18/2023 9:42:29 AM,3/18/2023 9:42:47 AM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,0
8ADE4587-2FDE-4EC1-A354-C998FF33AA21,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 6:42:41 AM,3/23/2023 6:43:21 AM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,1
1A31DED2-8879-4D7D-882C-E2D602EE438B,ace8d1ff-d207-4622-ae76-0a9cb4d48ca4,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 3:42:43 AM,3/25/2023 3:43:25 AM,Extract-Upload C7314740._SFMCSMSEngagementEvent into S3,Complete,,1
383D6009-AF21-45DE-9817-BA822B81E5AF,ace8d1ff-d207-4622-ae76-0a9cb4d48ca4,Proquire LLC-729-7281704-PSMain_1h,3/22/2023 5:42:24 PM,3/22/2023 5:42:37 PM,Extract-Upload C7314740._SFMCSMSEngagementEvent into S3,Complete,,0
17ABCDFE-5FB8-4CA8-B19C-0D9444DE9998,ace8d1ff-d207-4622-ae76-0a9cb4d48ca4,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 7:43:06 PM,3/26/2023 7:43:22 PM,Extract-Upload C7314740._SFMCSMSEngagementEvent into S3,Complete,,0
0464FD99-7F28-4435-B3F9-ED1FE6210A6E,ace8d1ff-d207-4622-ae76-0a9cb4d48ca4,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 10:43:02 AM,3/19/2023 10:43:18 AM,Extract-Upload C7314740._SFMCSMSEngagementEvent into S3,Complete,,0
205C3AA5-C2E9-48D5-82D6-4C1519580D5C,ace8d1ff-d207-4622-ae76-0a9cb4d48ca4,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 6:42:27 AM,3/19/2023 6:42:40 AM,Extract-Upload C7314740._SFMCSMSEngagementEvent into S3,Complete,,0
87086DD6-B0A5-44FA-937A-B62B69742C08,ace8d1ff-d207-4622-ae76-0a9cb4d48ca4,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 4:42:33 PM,3/19/2023 4:43:17 PM,Extract-Upload C7314740._SFMCSMSEngagementEvent into S3,Complete,,1
E9847251-4CCC-48E9-A3EE-DDF74B534CBA,37354a14-d664-4fd5-b1cf-27c5c3505420,Proquire LLC-729-7281704-PSMain,3/22/2023 6:30:12 AM,3/22/2023 6:31:28 AM,Extract-Upload C518003733._MobileAddress into S3,Complete,,1
A184B16E-059C-4E55-93FD-D13006CF4B47,37354a14-d664-4fd5-b1cf-27c5c3505420,Proquire LLC-729-7281704-PSMain,3/23/2023 6:29:47 AM,3/23/2023 6:35:48 AM,Extract-Upload C518003733._MobileAddress into S3,Complete,,6
1D124878-B1BB-4C56-8474-44D5D32FDE99,37354a14-d664-4fd5-b1cf-27c5c3505420,Proquire LLC-729-7281704-PSMain,3/25/2023 6:29:53 AM,3/25/2023 6:33:14 AM,Extract-Upload C518003733._MobileAddress into S3,Complete,,4
CE0A3341-6A4F-405E-A1EA-7D34A40CDC6C,37354a14-d664-4fd5-b1cf-27c5c3505420,Proquire LLC-729-7281704-PSMain,3/20/2023 6:30:04 AM,3/20/2023 6:32:37 AM,Extract-Upload C518003733._MobileAddress into S3,Complete,,2
4DB4706B-242E-43A2-B1F1-B8F77A466645,37354a14-d664-4fd5-b1cf-27c5c3505420,Proquire LLC-729-7281704-PSMain,3/21/2023 6:29:34 AM,3/21/2023 6:34:10 AM,Extract-Upload C518003733._MobileAddress into S3,Complete,,5
5C296D43-BCB2-4646-A78E-27A2A9C1F7C1,37354a14-d664-4fd5-b1cf-27c5c3505420,Proquire LLC-729-7281704-PSMain,3/24/2023 6:29:55 AM,3/24/2023 6:35:22 AM,Extract-Upload C518003733._MobileAddress into S3,Complete,,6
A5E45AE6-3309-45FD-960C-338F0AF5E3C5,37354a14-d664-4fd5-b1cf-27c5c3505420,Proquire LLC-729-7281704-PSMain,3/19/2023 6:29:48 AM,3/19/2023 6:35:15 AM,Extract-Upload C518003733._MobileAddress into S3,Complete,,6
8F5D7A21-C2F3-4010-8109-004549E63A7F,37354a14-d664-4fd5-b1cf-27c5c3505420,Proquire LLC-729-7281704-PSMain,3/27/2023 6:29:52 AM,3/27/2023 6:32:27 AM,Extract-Upload C518003733._MobileAddress into S3,Complete,,3
23884CB6-2FF5-485A-8CDE-F6A64980E79A,37354a14-d664-4fd5-b1cf-27c5c3505420,Proquire LLC-729-7281704-PSMain,3/18/2023 6:30:03 AM,3/18/2023 6:32:25 AM,Extract-Upload C518003733._MobileAddress into S3,Complete,,2
3B66AE21-0FF8-482A-AA18-393BF00D4697,9ac1124c-011c-4996-a117-d671e7cf513f,Proquire LLC-729-7281704-PSMain,3/21/2023 6:38:14 AM,3/21/2023 6:38:49 AM,Extract-Upload dbo.SimpleTagObject into S3,Complete,,0
B5A0D29A-FC50-4D6A-81DD-3F1B5B324C46,9ac1124c-011c-4996-a117-d671e7cf513f,Proquire LLC-729-7281704-PSMain,3/22/2023 6:41:14 AM,3/22/2023 6:41:38 AM,Extract-Upload dbo.SimpleTagObject into S3,Complete,,0
0D96FD1C-C7E3-4AC5-8FFB-694629689BF1,9ac1124c-011c-4996-a117-d671e7cf513f,Proquire LLC-729-7281704-PSMain,3/26/2023 6:38:41 AM,3/26/2023 6:39:33 AM,Extract-Upload dbo.SimpleTagObject into S3,Complete,,1
B15E9A15-EB4D-4A75-819F-40975D39469D,9ac1124c-011c-4996-a117-d671e7cf513f,Proquire LLC-729-7281704-PSMain,3/25/2023 6:36:57 AM,3/25/2023 6:37:42 AM,Extract-Upload dbo.SimpleTagObject into S3,Complete,,1
94248153-F4EB-4A1D-A554-1C86F1F37E91,9ac1124c-011c-4996-a117-d671e7cf513f,Proquire LLC-729-7281704-PSMain,3/19/2023 6:37:44 AM,3/19/2023 6:38:21 AM,Extract-Upload dbo.SimpleTagObject into S3,Complete,,1
2C5B1F91-991A-4AD3-8056-BACB7500141D,9ac1124c-011c-4996-a117-d671e7cf513f,Proquire LLC-729-7281704-PSMain,3/18/2023 6:36:47 AM,3/18/2023 6:37:19 AM,Extract-Upload dbo.SimpleTagObject into S3,Complete,,1
24B03F2B-14CE-4A55-A52F-35604C9B65A5,9ac1124c-011c-4996-a117-d671e7cf513f,Proquire LLC-729-7281704-PSMain,3/27/2023 6:37:48 AM,3/27/2023 6:38:58 AM,Extract-Upload dbo.SimpleTagObject into S3,Complete,,1
609D280D-47E8-4437-9FE2-06241E9FA6C0,9ac1124c-011c-4996-a117-d671e7cf513f,Proquire LLC-729-7281704-PSMain,3/24/2023 6:38:12 AM,3/24/2023 6:38:46 AM,Extract-Upload dbo.SimpleTagObject into S3,Complete,,0
92C983A3-9C9F-4DF6-A16E-CE4EC2CAF8BA,9ac1124c-011c-4996-a117-d671e7cf513f,Proquire LLC-729-7281704-PSMain,3/23/2023 6:38:17 AM,3/23/2023 6:38:34 AM,Extract-Upload dbo.SimpleTagObject into S3,Complete,,0
C72F9881-C3A5-44FA-8D0A-7FCA0DEC1ED0,9ac1124c-011c-4996-a117-d671e7cf513f,Proquire LLC-729-7281704-PSMain,3/20/2023 6:37:59 AM,3/20/2023 6:38:17 AM,Extract-Upload dbo.SimpleTagObject into S3,Complete,,1
F965B29A-B72C-412E-AD4C-738A58C8D37C,3c360adf-e1a2-449a-a4f5-b6cf8aa0a257,Proquire LLC-729-7281704-PSMain,3/26/2023 6:38:41 AM,3/26/2023 6:39:33 AM,Extract-Upload InteractionStudio.Definition into S3,Complete,,1
173337D6-2A85-4AEE-94B7-6AD7D6D4EAEE,3c360adf-e1a2-449a-a4f5-b6cf8aa0a257,Proquire LLC-729-7281704-PSMain,3/22/2023 6:41:14 AM,3/22/2023 6:41:38 AM,Extract-Upload InteractionStudio.Definition into S3,Complete,,0
53C78F81-335F-496B-80EB-6F8DC7B8C5B8,ace8d1ff-d207-4622-ae76-0a9cb4d48ca4,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 4:43:16 PM,3/23/2023 4:43:37 PM,Extract-Upload C7314740._SFMCSMSEngagementEvent into S3,Complete,,0
7506EC60-0C3B-4527-A80D-6AD329B73046,ace8d1ff-d207-4622-ae76-0a9cb4d48ca4,Proquire LLC-729-7281704-PSMain_1h,3/22/2023 7:42:27 AM,3/22/2023 7:42:50 AM,Extract-Upload C7314740._SFMCSMSEngagementEvent into S3,Complete,,0
C10ECD03-78D9-4A16-BFD2-ACD90B8540CC,ace8d1ff-d207-4622-ae76-0a9cb4d48ca4,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 6:42:33 AM,3/21/2023 6:43:27 AM,Extract-Upload C7314740._SFMCSMSEngagementEvent into S3,Complete,,1
FF8BD11B-E25A-40DB-8CBC-F432238C8F45,ace8d1ff-d207-4622-ae76-0a9cb4d48ca4,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 10:42:45 PM,3/20/2023 10:43:43 PM,Extract-Upload C7314740._SFMCSMSEngagementEvent into S3,Complete,,1
71DB6551-2FD1-41B7-A7C6-E219C14314E1,ace8d1ff-d207-4622-ae76-0a9cb4d48ca4,Proquire LLC-729-7281704-PSMain_1h,3/21/2023 8:42:41 PM,3/21/2023 8:43:19 PM,Extract-Upload C7314740._SFMCSMSEngagementEvent into S3,Complete,,1
3ED374C8-72C2-49BF-A087-E9C0E7F9D33B,ace8d1ff-d207-4622-ae76-0a9cb4d48ca4,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 6:42:29 AM,3/26/2023 6:46:08 AM,Extract-Upload C7314740._SFMCSMSEngagementEvent into S3,Complete,,4
8025E088-6896-4C95-BD13-9413E8B1436B,ace8d1ff-d207-4622-ae76-0a9cb4d48ca4,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 5:42:32 PM,3/19/2023 5:43:25 PM,Extract-Upload C7314740._SFMCSMSEngagementEvent into S3,Complete,,1
B82F65A7-34A8-4D44-AEB6-2674E2D005C8,ace8d1ff-d207-4622-ae76-0a9cb4d48ca4,Proquire LLC-729-7281704-PSMain_1h,3/24/2023 4:43:23 PM,3/24/2023 4:43:49 PM,Extract-Upload C7314740._SFMCSMSEngagementEvent into S3,Complete,,0
DDAD2B40-667F-442C-8D61-2F3E1765FA88,ace8d1ff-d207-4622-ae76-0a9cb4d48ca4,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 7:42:26 AM,3/26/2023 7:42:48 AM,Extract-Upload C7314740._SFMCSMSEngagementEvent into S3,Complete,,0
3A557B18-9E64-4DDC-9499-A1DC03E3616B,ace8d1ff-d207-4622-ae76-0a9cb4d48ca4,Proquire LLC-729-7281704-PSMain_1h,3/22/2023 1:42:53 PM,3/22/2023 1:43:16 PM,Extract-Upload C7314740._SFMCSMSEngagementEvent into S3,Complete,,1
2BC56DAF-A047-4DAC-A07A-8A529A9A0C3C,ace8d1ff-d207-4622-ae76-0a9cb4d48ca4,Proquire LLC-729-7281704-PSMain_1h,3/22/2023 2:42:28 PM,3/22/2023 2:42:49 PM,Extract-Upload C7314740._SFMCSMSEngagementEvent into S3,Complete,,0
822B743D-7E45-48AC-B361-6598090D06BE,ace8d1ff-d207-4622-ae76-0a9cb4d48ca4,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 6:42:29 PM,3/26/2023 6:43:29 PM,Extract-Upload C7314740._SFMCSMSEngagementEvent into S3,Complete,,1
8762CB28-4C28-459D-9279-8B69D3705857,ace8d1ff-d207-4622-ae76-0a9cb4d48ca4,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 7:42:32 PM,3/23/2023 7:43:21 PM,Extract-Upload C7314740._SFMCSMSEngagementEvent into S3,Complete,,1
EE3C9F9F-D8EE-413E-9835-DFF195BB7092,ace8d1ff-d207-4622-ae76-0a9cb4d48ca4,Proquire LLC-729-7281704-PSMain_1h,3/24/2023 7:42:51 PM,3/24/2023 7:43:41 PM,Extract-Upload C7314740._SFMCSMSEngagementEvent into S3,Complete,,1
F8A782B2-C59F-4F7A-91E4-12E40B8A3FE3,ace8d1ff-d207-4622-ae76-0a9cb4d48ca4,Proquire LLC-729-7281704-PSMain_1h,3/27/2023 12:43:10 AM,3/27/2023 12:44:28 AM,Extract-Upload C7314740._SFMCSMSEngagementEvent into S3,Complete,,1
A280DC24-A216-4158-BF93-FA4904E957EC,ace8d1ff-d207-4622-ae76-0a9cb4d48ca4,Proquire LLC-729-7281704-PSMain_1h,3/18/2023 12:42:36 PM,3/18/2023 12:43:16 PM,Extract-Upload C7314740._SFMCSMSEngagementEvent into S3,Complete,,1
3F96667C-4879-452F-8705-0179B61D462B,ace8d1ff-d207-4622-ae76-0a9cb4d48ca4,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 11:42:28 AM,3/25/2023 11:42:49 AM,Extract-Upload C7314740._SFMCSMSEngagementEvent into S3,Complete,,0
1AFBEA97-87B9-4936-817E-7B7F10BE9C49,ace8d1ff-d207-4622-ae76-0a9cb4d48ca4,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 3:42:36 PM,3/26/2023 3:43:27 PM,Extract-Upload C7314740._SFMCSMSEngagementEvent into S3,Complete,,1
EB2B8F53-974A-4E65-8915-38298B4FC26F,ace8d1ff-d207-4622-ae76-0a9cb4d48ca4,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 2:42:22 PM,3/23/2023 2:42:35 PM,Extract-Upload C7314740._SFMCSMSEngagementEvent into S3,Complete,,0
F8F2ACD4-E3C6-41D2-8749-A57C5FE98E04,3c360adf-e1a2-449a-a4f5-b6cf8aa0a257,Proquire LLC-729-7281704-PSMain,3/21/2023 6:38:14 AM,3/21/2023 6:38:48 AM,Extract-Upload InteractionStudio.Definition into S3,Complete,,0
45C0CB0F-060F-44F0-A8D9-682399254D8A,93466109-efc0-47fe-aff3-3112b04eb850,Proquire LLC-729-7281704-PSMain,3/19/2023 6:28:55 AM,3/19/2023 6:29:37 AM,Extract-Upload stats.Send into S3,Complete,,1
FC512192-880E-42C0-9340-EE80F1313030,93466109-efc0-47fe-aff3-3112b04eb850,Proquire LLC-729-7281704-PSMain,3/21/2023 6:28:48 AM,3/21/2023 6:29:18 AM,Extract-Upload stats.Send into S3,Complete,,1
E998A75F-01BA-4F81-895E-2EDBE56BB087,4c89da88-33ed-42ac-9fd2-08775d07b67d,Proquire LLC-729-7281704-PSMain,3/26/2023 6:41:04 AM,3/26/2023 6:41:20 AM,Extract-Upload dbo.tblLists into S3,Complete,,0
C3877476-FC62-45FA-A980-4BBCD5346EEC,4c89da88-33ed-42ac-9fd2-08775d07b67d,Proquire LLC-729-7281704-PSMain,3/19/2023 6:39:51 AM,3/19/2023 6:40:30 AM,Extract-Upload dbo.tblLists into S3,Complete,,1
EC8A9D5B-5B5E-4D7E-B2E1-48C8826792D5,4c89da88-33ed-42ac-9fd2-08775d07b67d,Proquire LLC-729-7281704-PSMain,3/23/2023 6:42:03 AM,3/23/2023 6:42:31 AM,Extract-Upload dbo.tblLists into S3,Complete,,0
0FE513DC-081B-4429-8526-5BE71E38E33E,4c89da88-33ed-42ac-9fd2-08775d07b67d,Proquire LLC-729-7281704-PSMain,3/24/2023 6:40:50 AM,3/24/2023 6:41:26 AM,Extract-Upload dbo.tblLists into S3,Complete,,1
C8EFE721-DE3C-4A35-B4DE-A2DF50F7ADDC,4c89da88-33ed-42ac-9fd2-08775d07b67d,Proquire LLC-729-7281704-PSMain,3/25/2023 6:38:53 AM,3/25/2023 6:39:39 AM,Extract-Upload dbo.tblLists into S3,Complete,,1
5876DFC9-E19C-47C3-80C6-AED7D493973E,4c89da88-33ed-42ac-9fd2-08775d07b67d,Proquire LLC-729-7281704-PSMain,3/21/2023 6:39:54 AM,3/21/2023 6:40:24 AM,Extract-Upload dbo.tblLists into S3,Complete,,1
5314EE19-CA33-41FF-84A8-78A7E2847C72,4c89da88-33ed-42ac-9fd2-08775d07b67d,Proquire LLC-729-7281704-PSMain,3/27/2023 6:40:03 AM,3/27/2023 6:40:14 AM,Extract-Upload dbo.tblLists into S3,Complete,,0
D00BDAB9-CCCA-4AEF-806C-ABA38C625D9E,4c89da88-33ed-42ac-9fd2-08775d07b67d,Proquire LLC-729-7281704-PSMain,3/22/2023 6:45:05 AM,3/22/2023 6:45:36 AM,Extract-Upload dbo.tblLists into S3,Complete,,0
63763117-5312-42F2-A652-575623F49FEC,4c89da88-33ed-42ac-9fd2-08775d07b67d,Proquire LLC-729-7281704-PSMain,3/18/2023 6:38:56 AM,3/18/2023 6:39:10 AM,Extract-Upload dbo.tblLists into S3,Complete,,1
BF726A7A-EB6D-4240-8E17-FF317A843C3E,4c89da88-33ed-42ac-9fd2-08775d07b67d,Proquire LLC-729-7281704-PSMain,3/20/2023 6:40:40 AM,3/20/2023 6:41:25 AM,Extract-Upload dbo.tblLists into S3,Complete,,1
89DCBF9E-745E-427C-8270-751F5320F19E,46c53c17-dd6e-4de8-bfea-2a91da0812cf,Proquire LLC-729-7281704-PSMain,3/26/2023 6:29:58 AM,3/26/2023 6:33:23 AM,Extract-Upload C7301111._PushMessageAudience into S3,Complete,,4
8A36616C-4024-46EE-A0BF-BBE5EA7B868C,46c53c17-dd6e-4de8-bfea-2a91da0812cf,Proquire LLC-729-7281704-PSMain,3/22/2023 6:30:12 AM,3/22/2023 6:32:20 AM,Extract-Upload C7301111._PushMessageAudience into S3,Complete,,2
C6AE1579-E5C8-49DA-A710-2006028A2E74,46c53c17-dd6e-4de8-bfea-2a91da0812cf,Proquire LLC-729-7281704-PSMain,3/23/2023 6:29:47 AM,3/23/2023 6:35:23 AM,Extract-Upload C7301111._PushMessageAudience into S3,Complete,,6
67DDFC80-917B-42BA-9E52-2B2C829F9D4A,46c53c17-dd6e-4de8-bfea-2a91da0812cf,Proquire LLC-729-7281704-PSMain,3/25/2023 6:29:53 AM,3/25/2023 6:31:20 AM,Extract-Upload C7301111._PushMessageAudience into S3,Complete,,2
533522C9-5513-4BBB-8F45-6F194719438A,46c53c17-dd6e-4de8-bfea-2a91da0812cf,Proquire LLC-729-7281704-PSMain,3/20/2023 6:30:04 AM,3/20/2023 6:34:15 AM,Extract-Upload C7301111._PushMessageAudience into S3,Complete,,4
540C30FA-F289-4FE2-B93B-3BC40A2F023B,46c53c17-dd6e-4de8-bfea-2a91da0812cf,Proquire LLC-729-7281704-PSMain,3/21/2023 6:29:34 AM,3/21/2023 6:35:17 AM,Extract-Upload C7301111._PushMessageAudience into S3,Complete,,6
10AB0932-7195-4320-998C-E8DA9C1B3150,46c53c17-dd6e-4de8-bfea-2a91da0812cf,Proquire LLC-729-7281704-PSMain,3/24/2023 6:29:55 AM,3/24/2023 6:35:10 AM,Extract-Upload C7301111._PushMessageAudience into S3,Complete,,6
0DD051B0-57B0-4935-BFFA-CB62C3A24895,46c53c17-dd6e-4de8-bfea-2a91da0812cf,Proquire LLC-729-7281704-PSMain,3/19/2023 6:29:48 AM,3/19/2023 6:32:11 AM,Extract-Upload C7301111._PushMessageAudience into S3,Complete,,3
1C6579B3-8852-4FCF-94F3-0E23CC62451E,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/22/2023 6:42:32 PM,3/22/2023 6:43:22 PM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,1
75D8414D-8F24-426C-AB7E-C34AE5344489,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/22/2023 12:42:51 AM,3/22/2023 12:43:34 AM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,1
202EBD74-1F86-4B7B-87E4-4402348EA731,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/18/2023 4:42:33 PM,3/18/2023 4:43:29 PM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,1
C3F9732A-4BA6-4C07-8278-258F195BDBF7,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 8:42:30 AM,3/19/2023 8:43:12 AM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,1
84C7349E-9981-40AB-A004-D6B416730591,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 12:42:38 AM,3/20/2023 12:43:31 AM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,1
517E45A8-8CFF-4A4F-9B53-289B1A99618E,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/22/2023 1:43:45 AM,3/22/2023 1:45:14 AM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,2
C9201D55-1509-4FEB-9280-F66ED683B072,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 1:43:56 PM,3/26/2023 1:44:21 PM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,1
B6F08481-363E-4F3D-8C26-127056D7853B,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 6:42:23 PM,3/25/2023 6:42:39 PM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,0
E38DA50C-5B09-43CA-951C-DB1864DED98C,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/26/2023 4:42:49 PM,3/26/2023 4:43:27 PM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,1
73C8C959-C045-4DD5-AEAA-4C2B96012778,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/18/2023 5:42:23 PM,3/18/2023 5:42:36 PM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,0
EDE4294F-B13D-45DA-88FC-7AE4FA6B7B83,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/20/2023 7:42:23 AM,3/20/2023 7:42:35 AM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,0
A51A7E2C-13CC-4316-98F8-650A3FAE7C33,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 8:42:38 PM,3/25/2023 8:43:17 PM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,1
FB72B35F-7814-45F2-897F-E6AB077FD790,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/19/2023 3:42:45 PM,3/19/2023 3:43:25 PM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,1
1171D1CD-D85A-4939-9D2A-D91E39DF7FAD,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/25/2023 9:42:28 AM,3/25/2023 9:42:41 AM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,0
E82F6583-1766-4399-ACE2-04ACCFBF5BC5,45527a81-aa4e-482a-9967-694357930c0f,Proquire LLC-729-7281704-PSMain_1h,3/23/2023 12:42:55 AM,3/23/2023 12:43:30 AM,Extract-Upload C518001667._SFMCSMSEngagementEvent into S3,Complete,,1
